tolerance,radius,min_size,max_size,AUC
0.1,9,75,225,0.7282738095238095
0.1,9,75,235,0.7282738095238095
0.1,9,75,245,0.7282738095238096
0.1,9,75,255,0.7282738095238096
0.1,9,75,265,0.7282738095238096
0.1,9,75,275,0.7282738095238095
0.1,9,75,285,0.7282738095238095
0.1,9,75,295,0.7282738095238095
0.1,9,75,305,0.7282738095238095
0.1,9,75,315,0.7282738095238095
0.1,9,75,325,0.7282738095238095
0.1,9,75,335,0.7282738095238095
0.1,9,75,345,0.7282738095238095
0.1,9,75,355,0.7282738095238095
0.1,9,75,365,0.7282738095238095
0.1,9,75,375,0.7282738095238095
0.1,9,75,385,0.7282738095238095
0.1,9,75,395,0.7282738095238095
0.1,9,80,130,0.7299107142857143
0.1,9,80,140,0.7293154761904762
0.1,9,80,150,0.7308035714285714
0.1,9,80,160,0.7308035714285714
0.1,9,80,170,0.7308035714285714
0.1,9,80,180,0.7308035714285714
0.1,9,80,190,0.7308035714285714
0.1,9,80,200,0.7308035714285714
0.1,9,80,210,0.7308035714285714
0.1,9,80,220,0.7308035714285714
0.1,9,80,230,0.7308035714285714
0.1,9,80,240,0.7308035714285714
0.1,9,80,250,0.7308035714285714
0.1,9,80,260,0.7308035714285714
0.1,9,80,270,0.7308035714285714
0.1,9,80,280,0.7308035714285714
0.1,9,80,290,0.7308035714285714
0.1,9,80,300,0.7308035714285714
0.1,9,80,310,0.7308035714285714
0.1,9,80,320,0.7308035714285714
0.1,9,80,330,0.7308035714285714
0.1,9,80,340,0.7308035714285714
0.1,9,80,350,0.7308035714285714
0.1,9,80,360,0.7308035714285714
0.1,9,80,370,0.7308035714285714
0.1,9,80,380,0.7308035714285714
0.1,9,80,390,0.7308035714285714
0.1,9,85,135,0.7349702380952381
0.1,9,85,145,0.7342261904761904
0.1,9,85,155,0.7358630952380952
0.1,9,85,165,0.7358630952380952
0.1,9,85,175,0.7358630952380952
0.1,9,85,185,0.7358630952380952
0.1,9,85,195,0.7358630952380952
0.1,9,85,205,0.7358630952380952
0.1,9,85,215,0.7358630952380952
0.1,9,85,225,0.7358630952380952
0.1,9,85,235,0.7358630952380952
0.1,9,85,245,0.7358630952380952
0.1,9,85,255,0.7358630952380952
0.1,9,85,265,0.7358630952380952
0.1,9,85,275,0.7358630952380952
0.1,9,85,285,0.7358630952380952
0.1,9,85,295,0.7358630952380952
0.1,9,85,305,0.7358630952380952
0.1,9,85,315,0.7358630952380952
0.1,9,85,325,0.7358630952380952
0.1,9,85,335,0.7358630952380952
0.1,9,85,345,0.7358630952380952
0.1,9,85,355,0.7358630952380952
0.1,9,85,365,0.7358630952380952
0.1,9,85,375,0.7358630952380952
0.1,9,85,385,0.7358630952380952
0.1,9,85,395,0.7358630952380952
0.1,9,90,140,0.7394345238095238
0.1,9,90,150,0.740922619047619
0.1,9,90,160,0.740922619047619
0.1,9,90,170,0.740922619047619
0.1,9,90,180,0.740922619047619
0.1,9,90,190,0.740922619047619
0.1,9,90,200,0.740922619047619
0.1,9,90,210,0.740922619047619
0.1,9,90,220,0.740922619047619
0.1,9,90,230,0.740922619047619
0.1,9,90,240,0.740922619047619
0.1,9,90,250,0.740922619047619
0.1,9,90,260,0.740922619047619
0.1,9,90,270,0.740922619047619
0.1,9,90,280,0.740922619047619
0.1,9,90,290,0.740922619047619
0.1,9,90,300,0.740922619047619
0.1,9,90,310,0.740922619047619
0.1,9,90,320,0.740922619047619
0.1,9,90,330,0.740922619047619
0.1,9,90,340,0.740922619047619
0.1,9,90,350,0.740922619047619
0.1,9,90,360,0.740922619047619
0.1,9,90,370,0.740922619047619
0.1,9,90,380,0.740922619047619
0.1,9,90,390,0.740922619047619
0.1,9,95,145,0.7257440476190476
0.1,9,95,155,0.7273809523809525
0.1,9,95,165,0.7273809523809525
0.1,9,95,175,0.7273809523809525
0.1,9,95,185,0.7273809523809525
0.1,9,95,195,0.7273809523809525
0.1,9,95,205,0.7273809523809525
0.1,9,95,215,0.7273809523809525
0.1,9,95,225,0.7273809523809525
0.1,9,95,235,0.7273809523809525
0.1,9,95,245,0.7273809523809525
0.1,9,95,255,0.7273809523809525
0.1,9,95,265,0.7273809523809525
0.1,9,95,275,0.7273809523809525
0.1,9,95,285,0.7273809523809525
0.1,9,95,295,0.7273809523809525
0.1,9,95,305,0.7273809523809525
0.1,9,95,315,0.7273809523809525
0.1,9,95,325,0.7273809523809525
0.1,9,95,335,0.7273809523809525
0.1,9,95,345,0.7273809523809525
0.1,9,95,355,0.7273809523809525
0.1,9,95,365,0.7273809523809525
0.1,9,95,375,0.7273809523809525
0.1,9,95,385,0.7273809523809525
0.1,9,95,395,0.7273809523809525
0.15,5,10,60,0.7205357142857143
0.15,5,10,70,0.7285714285714285
0.15,5,10,80,0.7276785714285714
0.15,5,10,90,0.7324404761904761
0.15,5,10,100,0.7348214285714285
0.15,5,10,110,0.7348214285714285
0.15,5,10,120,0.7348214285714285
0.15,5,10,130,0.7348214285714286
0.15,5,10,140,0.7348214285714286
0.15,5,10,150,0.7348214285714286
0.15,5,10,160,0.7348214285714286
0.15,5,10,170,0.7348214285714286
0.15,5,10,180,0.7348214285714285
0.15,5,10,190,0.7348214285714285
0.15,5,10,200,0.7348214285714285
0.15,5,10,210,0.7348214285714286
0.15,5,10,220,0.7348214285714285
0.15,5,10,230,0.7348214285714285
0.15,5,10,240,0.7348214285714285
0.15,5,10,250,0.7348214285714285
0.15,5,10,260,0.7348214285714285
0.15,5,10,270,0.7348214285714285
0.15,5,10,280,0.7348214285714285
0.15,5,10,290,0.7348214285714285
0.15,5,10,300,0.7348214285714285
0.15,5,10,310,0.7348214285714285
0.15,5,10,320,0.7348214285714285
0.15,5,10,330,0.7348214285714285
0.15,5,10,340,0.7348214285714285
0.15,5,10,350,0.7348214285714285
0.15,5,10,360,0.7348214285714285
0.15,5,10,370,0.7348214285714285
0.15,5,10,380,0.7348214285714285
0.15,5,10,390,0.7348214285714285
0.15,5,15,65,0.7261904761904763
0.15,5,15,75,0.7281249999999999
0.15,5,15,85,0.7276785714285714
0.15,5,15,95,0.7348214285714285
0.15,5,15,105,0.7348214285714285
0.15,5,15,115,0.7348214285714285
0.15,5,15,125,0.7348214285714286
0.15,5,15,135,0.7348214285714286
0.15,5,15,145,0.7348214285714286
0.15,5,15,155,0.7348214285714286
0.15,5,15,165,0.7348214285714286
0.15,5,15,175,0.7348214285714285
0.15,5,15,185,0.7348214285714285
0.15,5,15,195,0.7348214285714285
0.15,5,15,205,0.7348214285714285
0.15,5,15,215,0.7348214285714285
0.15,5,15,225,0.7348214285714285
0.15,5,15,235,0.7348214285714285
0.15,5,15,245,0.7348214285714285
0.15,5,15,255,0.7348214285714285
0.15,5,15,265,0.7348214285714285
0.15,5,15,275,0.7348214285714285
0.15,5,15,285,0.7348214285714285
0.15,5,15,295,0.7348214285714285
0.15,5,15,305,0.7348214285714285
0.15,5,15,315,0.7348214285714285
0.15,5,15,325,0.7348214285714285
0.15,5,15,335,0.7348214285714285
0.15,5,15,345,0.7348214285714285
0.15,5,15,355,0.7348214285714285
0.15,5,15,365,0.7348214285714285
0.15,5,15,375,0.7348214285714285
0.15,5,15,385,0.7348214285714285
0.15,5,15,395,0.7348214285714285
0.15,5,20,70,0.7285714285714284
0.15,5,20,80,0.7276785714285714
0.15,5,20,90,0.7324404761904761
0.15,5,20,100,0.7348214285714285
0.15,5,20,110,0.7348214285714285
0.15,5,20,120,0.7348214285714285
0.15,5,20,130,0.7348214285714286
0.15,5,20,140,0.7348214285714286
0.15,5,20,150,0.7348214285714286
0.15,5,20,160,0.7348214285714286
0.15,5,20,170,0.7348214285714286
0.15,5,20,180,0.7348214285714285
0.15,5,20,190,0.7348214285714285
0.15,5,20,200,0.7348214285714285
0.15,5,20,210,0.7348214285714286
0.15,5,20,220,0.7348214285714285
0.15,5,20,230,0.7348214285714285
0.15,5,20,240,0.7348214285714285
0.15,5,20,250,0.7348214285714285
0.15,5,20,260,0.7348214285714285
0.15,5,20,270,0.7348214285714285
0.15,5,20,280,0.7348214285714285
0.15,5,20,290,0.7348214285714285
0.15,5,20,300,0.7348214285714285
0.15,5,20,310,0.7348214285714285
0.15,5,20,320,0.7348214285714285
0.15,5,20,330,0.7348214285714285
0.15,5,20,340,0.7348214285714285
0.15,5,20,350,0.7348214285714285
0.15,5,20,360,0.7348214285714285
0.15,5,20,370,0.7348214285714285
0.15,5,20,380,0.7348214285714285
0.15,5,20,390,0.7348214285714285
0.15,5,25,75,0.7273809523809524
0.15,5,25,85,0.7269345238095238
0.15,5,25,95,0.734077380952381
0.15,5,25,105,0.7340773809523811
0.15,5,25,115,0.7340773809523811
0.15,5,25,125,0.7340773809523811
0.15,5,25,135,0.7340773809523811
0.15,5,25,145,0.7340773809523811
0.15,5,25,155,0.7340773809523811
0.15,5,25,165,0.7340773809523811
0.15,5,25,175,0.7340773809523811
0.15,5,25,185,0.7340773809523811
0.15,5,25,195,0.7340773809523811
0.15,5,25,205,0.7340773809523811
0.15,5,25,215,0.7340773809523811
0.15,5,25,225,0.7340773809523811
0.15,5,25,235,0.7340773809523811
0.15,5,25,245,0.7340773809523811
0.15,5,25,255,0.7340773809523811
0.15,5,25,265,0.7340773809523811
0.15,5,25,275,0.7340773809523811
0.15,5,25,285,0.7340773809523811
0.15,5,25,295,0.7340773809523811
0.15,5,25,305,0.7340773809523811
0.15,5,25,315,0.7340773809523811
0.15,5,25,325,0.7340773809523811
0.15,5,25,335,0.7340773809523811
0.15,5,25,345,0.7340773809523811
0.15,5,25,355,0.7340773809523811
0.15,5,25,365,0.7340773809523811
0.15,5,25,375,0.734077380952381
0.15,5,25,385,0.734077380952381
0.15,5,25,395,0.734077380952381
0.15,5,30,80,0.7226190476190477
0.15,5,30,90,0.7273809523809525
0.15,5,30,100,0.7297619047619048
0.15,5,30,110,0.7297619047619048
0.15,5,30,120,0.7297619047619048
0.15,5,30,130,0.7297619047619048
0.15,5,30,140,0.7297619047619048
0.15,5,30,150,0.7297619047619048
0.15,5,30,160,0.7297619047619048
0.15,5,30,170,0.7297619047619048
0.15,5,30,180,0.7297619047619048
0.15,5,30,190,0.7297619047619048
0.15,5,30,200,0.7297619047619048
0.15,5,30,210,0.7297619047619048
0.15,5,30,220,0.7297619047619048
0.15,5,30,230,0.7297619047619048
0.15,5,30,240,0.7297619047619048
0.15,5,30,250,0.7297619047619048
0.15,5,30,260,0.7297619047619048
0.15,5,30,270,0.7297619047619048
0.15,5,30,280,0.7297619047619048
0.15,5,30,290,0.7297619047619048
0.15,5,30,300,0.7297619047619048
0.15,5,30,310,0.7297619047619048
0.15,5,30,320,0.7297619047619048
0.15,5,30,330,0.7297619047619048
0.15,5,30,340,0.7297619047619048
0.15,5,30,350,0.7297619047619048
0.15,5,30,360,0.7297619047619048
0.15,5,30,370,0.7297619047619048
0.15,5,30,380,0.7297619047619048
0.15,5,30,390,0.7297619047619048
0.15,5,35,85,0.7340773809523811
0.15,5,35,95,0.7412202380952382
0.15,5,35,105,0.7412202380952382
0.15,5,35,115,0.7412202380952382
0.15,5,35,125,0.7412202380952381
0.15,5,35,135,0.7412202380952381
0.15,5,35,145,0.7412202380952381
0.15,5,35,155,0.7412202380952381
0.15,5,35,165,0.7412202380952381
0.15,5,35,175,0.7412202380952382
0.15,5,35,185,0.7412202380952382
0.15,5,35,195,0.7412202380952382
0.15,5,35,205,0.7412202380952382
0.15,5,35,215,0.7412202380952382
0.15,5,35,225,0.7412202380952382
0.15,5,35,235,0.7412202380952382
0.15,5,35,245,0.7412202380952382
0.15,5,35,255,0.7412202380952382
0.15,5,35,265,0.7412202380952382
0.15,5,35,275,0.7412202380952382
0.15,5,35,285,0.7412202380952382
0.15,5,35,295,0.7412202380952382
0.15,5,35,305,0.7412202380952382
0.15,5,35,315,0.7412202380952382
0.15,5,35,325,0.7412202380952382
0.15,5,35,335,0.7412202380952382
0.15,5,35,345,0.7412202380952382
0.15,5,35,355,0.7412202380952382
0.15,5,35,365,0.7412202380952382
0.15,5,35,375,0.7412202380952382
0.15,5,35,385,0.7412202380952382
0.15,5,35,395,0.7412202380952382
0.15,5,40,90,0.7427083333333333
0.15,5,40,100,0.7450892857142857
0.15,5,40,110,0.7450892857142857
0.15,5,40,120,0.7450892857142857
0.15,5,40,130,0.7450892857142857
0.15,5,40,140,0.7450892857142857
0.15,5,40,150,0.7450892857142857
0.15,5,40,160,0.7450892857142857
0.15,5,40,170,0.7450892857142857
0.15,5,40,180,0.7450892857142857
0.15,5,40,190,0.7450892857142857
0.15,5,40,200,0.7450892857142857
0.15,5,40,210,0.7450892857142857
0.15,5,40,220,0.7450892857142857
0.15,5,40,230,0.7450892857142857
0.15,5,40,240,0.7450892857142857
0.15,5,40,250,0.7450892857142857
0.15,5,40,260,0.7450892857142857
0.15,5,40,270,0.7450892857142857
0.15,5,40,280,0.7450892857142857
0.15,5,40,290,0.7450892857142857
0.15,5,40,300,0.7450892857142857
0.15,5,40,310,0.7450892857142857
0.15,5,40,320,0.7450892857142857
0.15,5,40,330,0.7450892857142857
0.15,5,40,340,0.7450892857142857
0.15,5,40,350,0.7450892857142857
0.15,5,40,360,0.7450892857142857
0.15,5,40,370,0.7450892857142857
0.15,5,40,380,0.7450892857142857
0.15,5,40,390,0.7450892857142857
0.15,5,45,95,0.743452380952381
0.15,5,45,105,0.743452380952381
0.15,5,45,115,0.743452380952381
0.15,5,45,125,0.7434523809523809
0.15,5,45,135,0.7434523809523809
0.15,5,45,145,0.7434523809523809
0.15,5,45,155,0.7434523809523809
0.15,5,45,165,0.7434523809523809
0.15,5,45,175,0.743452380952381
0.15,5,45,185,0.743452380952381
0.15,5,45,195,0.743452380952381
0.15,5,45,205,0.743452380952381
0.15,5,45,215,0.743452380952381
0.15,5,45,225,0.743452380952381
0.15,5,45,235,0.743452380952381
0.15,5,45,245,0.743452380952381
0.15,5,45,255,0.743452380952381
0.15,5,45,265,0.743452380952381
0.15,5,45,275,0.743452380952381
0.15,5,45,285,0.743452380952381
0.15,5,45,295,0.743452380952381
0.15,5,45,305,0.743452380952381
0.15,5,45,315,0.743452380952381
0.15,5,45,325,0.743452380952381
0.15,5,45,335,0.743452380952381
0.15,5,45,345,0.743452380952381
0.15,5,45,355,0.743452380952381
0.15,5,45,365,0.743452380952381
0.15,5,45,375,0.743452380952381
0.15,5,45,385,0.743452380952381
0.15,5,45,395,0.743452380952381
0.15,5,50,100,0.75
0.15,5,50,110,0.75
0.15,5,50,120,0.75
0.15,5,50,130,0.75
0.15,5,50,140,0.75
0.15,5,50,150,0.75
0.15,5,50,160,0.75
0.15,5,50,170,0.75
0.15,5,50,180,0.75
0.15,5,50,190,0.75
0.15,5,50,200,0.75
0.15,5,50,210,0.75
0.15,5,50,220,0.75
0.15,5,50,230,0.75
0.15,5,50,240,0.75
0.15,5,50,250,0.75
0.15,5,50,260,0.75
0.15,5,50,270,0.75
0.15,5,50,280,0.75
0.15,5,50,290,0.75
0.15,5,50,300,0.75
0.15,5,50,310,0.75
0.15,5,50,320,0.75
0.15,5,50,330,0.75
0.15,5,50,340,0.75
0.15,5,50,350,0.75
0.15,5,50,360,0.75
0.15,5,50,370,0.75
0.15,5,50,380,0.75
0.15,5,50,390,0.75
0.15,5,55,105,0.7589285714285714
0.15,5,55,115,0.7589285714285714
0.15,5,55,125,0.7589285714285714
0.15,5,55,135,0.7589285714285714
0.15,5,55,145,0.7589285714285714
0.15,5,55,155,0.7589285714285714
0.15,5,55,165,0.7589285714285714
0.15,5,55,175,0.7589285714285714
0.15,5,55,185,0.7589285714285714
0.15,5,55,195,0.7589285714285714
0.15,5,55,205,0.7589285714285714
0.15,5,55,215,0.7589285714285714
0.15,5,55,225,0.7589285714285714
0.15,5,55,235,0.7589285714285714
0.15,5,55,245,0.7589285714285714
0.15,5,55,255,0.7589285714285714
0.15,5,55,265,0.7589285714285714
0.15,5,55,275,0.7589285714285714
0.15,5,55,285,0.7589285714285714
0.15,5,55,295,0.7589285714285714
0.15,5,55,305,0.7589285714285714
0.15,5,55,315,0.7589285714285714
0.15,5,55,325,0.7589285714285714
0.15,5,55,335,0.7589285714285714
0.15,5,55,345,0.7589285714285714
0.15,5,55,355,0.7589285714285714
0.15,5,55,365,0.7589285714285714
0.15,5,55,375,0.7589285714285714
0.15,5,55,385,0.7589285714285714
0.15,5,55,395,0.7589285714285714
0.15,5,60,110,0.7544642857142857
0.15,5,60,120,0.7544642857142857
0.15,5,60,130,0.7544642857142857
0.15,5,60,140,0.7544642857142857
0.15,5,60,150,0.7544642857142857
0.15,5,60,160,0.7544642857142857
0.15,5,60,170,0.7544642857142857
0.15,5,60,180,0.7544642857142857
0.15,5,60,190,0.7544642857142857
0.15,5,60,200,0.7544642857142857
0.15,5,60,210,0.7544642857142857
0.15,5,60,220,0.7544642857142857
0.15,5,60,230,0.7544642857142857
0.15,5,60,240,0.7544642857142857
0.15,5,60,250,0.7544642857142857
0.15,5,60,260,0.7544642857142857
0.15,5,60,270,0.7544642857142857
0.15,5,60,280,0.7544642857142857
0.15,5,60,290,0.7544642857142857
0.15,5,60,300,0.7544642857142857
0.15,5,60,310,0.7544642857142857
0.15,5,60,320,0.7544642857142857
0.15,5,60,330,0.7544642857142857
0.15,5,60,340,0.7544642857142857
0.15,5,60,350,0.7544642857142857
0.15,5,60,360,0.7544642857142857
0.15,5,60,370,0.7544642857142857
0.15,5,60,380,0.7544642857142857
0.15,5,60,390,0.7544642857142857
0.15,5,65,115,0.7592261904761906
0.15,5,65,125,0.7592261904761904
0.15,5,65,135,0.7592261904761904
0.15,5,65,145,0.7592261904761904
0.15,5,65,155,0.7592261904761904
0.15,5,65,165,0.7592261904761904
0.15,5,65,175,0.7592261904761906
0.15,5,65,185,0.7592261904761906
0.15,5,65,195,0.7592261904761906
0.15,5,65,205,0.7592261904761906
0.15,5,65,215,0.7592261904761906
0.15,5,65,225,0.7592261904761906
0.15,5,65,235,0.7592261904761906
0.15,5,65,245,0.7592261904761906
0.15,5,65,255,0.7592261904761906
0.15,5,65,265,0.7592261904761906
0.15,5,65,275,0.7592261904761906
0.15,5,65,285,0.7592261904761906
0.15,5,65,295,0.7592261904761906
0.15,5,65,305,0.7592261904761906
0.15,5,65,315,0.7592261904761906
0.15,5,65,325,0.7592261904761906
0.15,5,65,335,0.7592261904761906
0.15,5,65,345,0.7592261904761906
0.15,5,65,355,0.7592261904761906
0.15,5,65,365,0.7592261904761906
0.15,5,65,375,0.7592261904761906
0.15,5,65,385,0.7592261904761906
0.15,5,65,395,0.7592261904761906
0.15,5,70,120,0.7477678571428572
0.15,5,70,130,0.7477678571428571
0.15,5,70,140,0.7477678571428571
0.15,5,70,150,0.7477678571428571
0.15,5,70,160,0.7477678571428571
0.15,5,70,170,0.7477678571428571
0.15,5,70,180,0.7477678571428572
0.15,5,70,190,0.7477678571428572
0.15,5,70,200,0.7477678571428572
0.15,5,70,210,0.7477678571428571
0.15,5,70,220,0.7477678571428572
0.15,5,70,230,0.7477678571428572
0.15,5,70,240,0.7477678571428572
0.15,5,70,250,0.7477678571428572
0.15,5,70,260,0.7477678571428572
0.15,5,70,270,0.7477678571428572
0.15,5,70,280,0.7477678571428572
0.15,5,70,290,0.7477678571428572
0.15,5,70,300,0.7477678571428572
0.15,5,70,310,0.7477678571428572
0.15,5,70,320,0.7477678571428572
0.15,5,70,330,0.7477678571428572
0.15,5,70,340,0.7477678571428572
0.15,5,70,350,0.7477678571428572
0.15,5,70,360,0.7477678571428572
0.15,5,70,370,0.7477678571428572
0.15,5,70,380,0.7477678571428572
0.15,5,70,390,0.7477678571428572
0.15,5,75,125,0.7339285714285714
0.15,5,75,135,0.7339285714285714
0.15,5,75,145,0.7339285714285714
0.15,5,75,155,0.7339285714285714
0.15,5,75,165,0.7339285714285714
0.15,5,75,175,0.7339285714285715
0.15,5,75,185,0.7339285714285715
0.15,5,75,195,0.7339285714285715
0.15,5,75,205,0.7339285714285715
0.15,5,75,215,0.7339285714285715
0.15,5,75,225,0.7339285714285715
0.15,5,75,235,0.7339285714285715
0.15,5,75,245,0.7339285714285715
0.15,5,75,255,0.7339285714285715
0.15,5,75,265,0.7339285714285715
0.15,5,75,275,0.7339285714285715
0.15,5,75,285,0.7339285714285715
0.15,5,75,295,0.7339285714285715
0.15,5,75,305,0.7339285714285715
0.15,5,75,315,0.7339285714285715
0.15,5,75,325,0.7339285714285715
0.15,5,75,335,0.7339285714285715
0.15,5,75,345,0.7339285714285715
0.15,5,75,355,0.7339285714285715
0.15,5,75,365,0.7339285714285715
0.15,5,75,375,0.7339285714285715
0.15,5,75,385,0.7339285714285715
0.15,5,75,395,0.7339285714285715
0.15,5,80,130,0.7200892857142858
0.15,5,80,140,0.7200892857142857
0.15,5,80,150,0.7200892857142857
0.15,5,80,160,0.7200892857142857
0.15,5,80,170,0.7200892857142857
0.15,5,80,180,0.7200892857142858
0.15,5,80,190,0.7200892857142858
0.15,5,80,200,0.7200892857142858
0.15,5,80,210,0.7200892857142857
0.15,5,80,220,0.7200892857142858
0.15,5,80,230,0.7200892857142858
0.15,5,80,240,0.7200892857142858
0.15,5,80,250,0.7200892857142858
0.15,5,80,260,0.7200892857142858
0.15,5,80,270,0.7200892857142858
0.15,5,80,280,0.7200892857142858
0.15,5,80,290,0.7200892857142858
0.15,5,80,300,0.7200892857142858
0.15,5,80,310,0.7200892857142858
0.15,5,80,320,0.7200892857142858
0.15,5,80,330,0.7200892857142858
0.15,5,80,340,0.7200892857142858
0.15,5,80,350,0.7200892857142858
0.15,5,80,360,0.7200892857142858
0.15,5,80,370,0.7200892857142858
0.15,5,80,380,0.7200892857142858
0.15,5,80,390,0.7200892857142858
0.15,5,85,135,0.7200892857142857
0.15,5,85,145,0.7200892857142857
0.15,5,85,155,0.7200892857142857
0.15,5,85,165,0.7200892857142857
0.15,5,85,175,0.7200892857142858
0.15,5,85,185,0.7200892857142858
0.15,5,85,195,0.7200892857142858
0.15,5,85,205,0.7200892857142858
0.15,5,85,215,0.7200892857142858
0.15,5,85,225,0.7200892857142858
0.15,5,85,235,0.7200892857142858
0.15,5,85,245,0.7200892857142858
0.15,5,85,255,0.7200892857142858
0.15,5,85,265,0.7200892857142858
0.15,5,85,275,0.7200892857142858
0.15,5,85,285,0.7200892857142858
0.15,5,85,295,0.7200892857142858
0.15,5,85,305,0.7200892857142858
0.15,5,85,315,0.7200892857142858
0.15,5,85,325,0.7200892857142858
0.15,5,85,335,0.7200892857142858
0.15,5,85,345,0.7200892857142858
0.15,5,85,355,0.7200892857142858
0.15,5,85,365,0.7200892857142858
0.15,5,85,375,0.7200892857142858
0.15,5,85,385,0.7200892857142858
0.15,5,85,395,0.7200892857142858
0.15,5,90,140,0.7257440476190476
0.15,5,90,150,0.7257440476190476
0.15,5,90,160,0.7257440476190476
0.15,5,90,170,0.7257440476190476
0.15,5,90,180,0.7257440476190476
0.15,5,90,190,0.7257440476190476
0.15,5,90,200,0.7257440476190476
0.15,5,90,210,0.7257440476190476
0.15,5,90,220,0.7257440476190476
0.15,5,90,230,0.7257440476190476
0.15,5,90,240,0.7257440476190476
0.15,5,90,250,0.7257440476190476
0.15,5,90,260,0.7257440476190476
0.15,5,90,270,0.7257440476190476
0.15,5,90,280,0.7257440476190476
0.15,5,90,290,0.7257440476190476
0.15,5,90,300,0.7257440476190476
0.15,5,90,310,0.7257440476190476
0.15,5,90,320,0.7257440476190476
0.15,5,90,330,0.7257440476190476
0.15,5,90,340,0.7257440476190476
0.15,5,90,350,0.7257440476190476
0.15,5,90,360,0.7257440476190476
0.15,5,90,370,0.7257440476190476
0.15,5,90,380,0.7257440476190476
0.15,5,90,390,0.7257440476190476
0.15,5,95,145,0.7285714285714285
0.15,5,95,155,0.7285714285714285
0.15,5,95,165,0.7285714285714285
0.15,5,95,175,0.7285714285714286
0.15,5,95,185,0.7285714285714286
0.15,5,95,195,0.7285714285714286
0.15,5,95,205,0.7285714285714286
0.15,5,95,215,0.7285714285714286
0.15,5,95,225,0.7285714285714286
0.15,5,95,235,0.7285714285714286
0.15,5,95,245,0.7285714285714286
0.15,5,95,255,0.7285714285714286
0.15,5,95,265,0.7285714285714286
0.15,5,95,275,0.7285714285714286
0.15,5,95,285,0.7285714285714286
0.15,5,95,295,0.7285714285714286
0.15,5,95,305,0.7285714285714286
0.15,5,95,315,0.7285714285714286
0.15,5,95,325,0.7285714285714286
0.15,5,95,335,0.7285714285714286
0.15,5,95,345,0.7285714285714286
0.15,5,95,355,0.7285714285714286
0.15,5,95,365,0.7285714285714286
0.15,5,95,375,0.7285714285714286
0.15,5,95,385,0.7285714285714286
0.15,5,95,395,0.7285714285714286
0.15,7,10,60,0.562797619047619
0.15,7,10,70,0.5729166666666667
0.15,7,10,80,0.6008928571428571
0.15,7,10,90,0.6232142857142857
0.15,7,10,100,0.66875
0.15,7,10,110,0.6806547619047618
0.15,7,10,120,0.6958333333333333
0.15,7,10,130,0.6958333333333333
0.15,7,10,140,0.7043154761904762
0.15,7,10,150,0.7095238095238094
0.15,7,10,160,0.7119047619047618
0.15,7,10,170,0.7139880952380953
0.15,7,10,180,0.7139880952380953
0.15,7,10,190,0.7138392857142858
0.15,7,10,200,0.7133928571428572
0.15,7,10,210,0.7151785714285714
0.15,7,10,220,0.7151785714285714
0.15,7,10,230,0.7151785714285714
0.15,7,10,240,0.7151785714285714
0.15,7,10,250,0.7151785714285714
0.15,7,10,260,0.7151785714285714
0.15,7,10,270,0.7151785714285714
0.15,7,10,280,0.7151785714285714
0.15,7,10,290,0.7151785714285714
0.15,7,10,300,0.7151785714285714
0.15,7,10,310,0.7151785714285714
0.15,7,10,320,0.7151785714285714
0.15,7,10,330,0.7151785714285714
0.15,7,10,340,0.7151785714285714
0.15,7,10,350,0.7151785714285714
0.15,7,10,360,0.7151785714285714
0.15,7,10,370,0.7151785714285714
0.15,7,10,380,0.7151785714285714
0.15,7,10,390,0.7151785714285714
0.15,7,15,65,0.5741071428571428
0.15,7,15,75,0.5833333333333333
0.15,7,15,85,0.6111607142857143
0.15,7,15,95,0.6494047619047618
0.15,7,15,105,0.6776785714285714
0.15,7,15,115,0.6806547619047618
0.15,7,15,125,0.6958333333333333
0.15,7,15,135,0.6958333333333333
0.15,7,15,145,0.7071428571428573
0.15,7,15,155,0.7095238095238094
0.15,7,15,165,0.7139880952380953
0.15,7,15,175,0.7139880952380953
0.15,7,15,185,0.7138392857142858
0.15,7,15,195,0.7138392857142858
0.15,7,15,205,0.7133928571428572
0.15,7,15,215,0.7151785714285714
0.15,7,15,225,0.7151785714285714
0.15,7,15,235,0.7151785714285714
0.15,7,15,245,0.7151785714285714
0.15,7,15,255,0.7151785714285714
0.15,7,15,265,0.7151785714285714
0.15,7,15,275,0.7151785714285714
0.15,7,15,285,0.7151785714285714
0.15,7,15,295,0.7151785714285714
0.15,7,15,305,0.7151785714285714
0.15,7,15,315,0.7151785714285714
0.15,7,15,325,0.7151785714285714
0.15,7,15,335,0.7151785714285714
0.15,7,15,345,0.7151785714285714
0.15,7,15,355,0.7151785714285714
0.15,7,15,365,0.7151785714285714
0.15,7,15,375,0.7151785714285714
0.15,7,15,385,0.7151785714285714
0.15,7,15,395,0.7151785714285714
0.15,7,20,70,0.5729166666666667
0.15,7,20,80,0.6008928571428571
0.15,7,20,90,0.6232142857142857
0.15,7,20,100,0.66875
0.15,7,20,110,0.6806547619047618
0.15,7,20,120,0.6958333333333333
0.15,7,20,130,0.6958333333333333
0.15,7,20,140,0.7043154761904762
0.15,7,20,150,0.7095238095238094
0.15,7,20,160,0.7119047619047618
0.15,7,20,170,0.7139880952380953
0.15,7,20,180,0.7139880952380953
0.15,7,20,190,0.7138392857142858
0.15,7,20,200,0.7133928571428572
0.15,7,20,210,0.7151785714285714
